Country Name,"Country Code","Series Name","Series Code","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Japan,"JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","36610.1683163197","39169.3595701504","34406.1824638092","32820.7936433254","35387.0374203599","38298.9801712303","37812.8950199948","35991.546002862","35779.0245416427","39876.3039685725","41308.9968370512","44968.1562349739","48760.0789494211","49145.2804308193","40898.6478964744","38475.3952461838","34960.6393843385","39375.4731620781","38834.0529341227","39751.1330982711","40415.9567649547","40040.7655055923","40058.5373276179","34017.2718075024",""
Japan,"JPN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.37812995910645","3.46011996269226","3.40082001686096","3.40898990631104","3.46662998199463","3.42611002922058","3.31493997573853","3.27667999267578","3.27934002876282","3.27241992950439","3.77999997138977","3.59951996803284","3.60527992248535","3.41945004463196","3.40875005722046","3.41529989242554","3.31221008300781","3.14643001556396","3.13057994842529","3.07782006263733","3.15533995628357","3.30628991127014","3.46000003814697","",""
Japan,"JPN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Japan,"JPN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","7.03","7.24","7.35","7.49","7.54","7.66","7.69","7.78","8.09","8.96","9.06","10.49","10.67","10.67","10.73","10.75","10.66","10.66","10.74","10.97","11","10.82","",""
Japan,"JPN","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","4.7","4.5","4.3","4.1","4","3.9","3.7","3.6","3.5","3.4","3.3","3.2","3.2","3","2.9","2.8","2.8","2.7","2.6","2.5","2.5","2.4","2.3","2.3",""
Japan,"JPN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","9.23118904533645","9.33772380028855","9.22020228236164","9.46887049315391","9.50476440282497","9.44956363835599","9.51276404248159","9.33129428879816","9.5936031749752","9.04895324957248","8.60923098549751","9.03600999453424","9.49500989572333","9.82785573811594","9.94449527247048","9.56430591784783","9.26804964566898","9.16671440712644","9.06369120751032","8.76197885041518","8.47840057488964","8.0314958696668","","",""
Japan,"JPN","Population density (people per sq. km of land area)","EN.POP.DNST","347.410150891632","347.991769547325","348.831275720165","349.643347050754","350.39231824417","350.510288065844","350.543209876543","350.765432098765","351.168724279835","351.338820301783","351.294924554184","351.358024691358","350.707818930041","350.148148148148","349.643347050754","349.179698216735","348.809327846365","348.631001371742","348.345679012346","347.903978052126","347.415637860082","346.395061728395","344.80546776406","",""
Japan,"JPN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","4.6","7.29166666666667","7.29166666666667","7.29166666666667","7.08333333333333","7.08333333333333","8.95833333333333","9.375","9.375","9.375","11.25","11.25","10.8333333333333","7.91666666666667","8.125","8.125","9.47368421052632","9.47368421052632","10.1075268817204","10.1075268817204","10.1075268817204","9.89247311827957","9.67741935483871","9.91379310344828","10.3448275862069"
Japan,"JPN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","40.5001025177021","40.5077250389029","40.7103338249929","40.737309076122","40.8229704880194","41.0825712028092","41.2127536130667","41.3290501005446","41.3588617020547","41.5165782568599","41.8025220314466","41.9304533855589","41.9594389108851","42.0841485623639","42.5440599860952","42.7878385864757","42.9570116327583","43.3018629788105","43.6819357488642","44.106136885823","44.4404765313486","44.3631171008665","44.5952443043531","44.8645272390892","45.1115784127763"
Japan,"JPN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","75.6218872070313","","75.6218872070313","83.5820922851563","82.6923065185547","81.25","76.9230804443359","75.961540222168","75.4807662963867","79.620849609375","81.0426559448242","82.1596221923828","84.5070419311523","84.9765243530273","79.3103485107422","78.8177337646484","77.3399047851563","80.2955627441406","79.6116485595703","77.7777786254883","79.22705078125","82.125602722168","80.1932373046875",""
Japan,"JPN","Voice and Accountability: Estimate","VA.EST","","0.958087980747223","","1.01447093486786","1.08260369300842","1.04349458217621","1.0062769651413","0.954123318195343","0.969946265220642","0.948859214782715","1.02105367183685","1.04070508480072","1.07113337516785","1.10129523277283","1.10964703559875","1.03611397743225","0.988072454929352","0.983630776405334","1.00370442867279","0.99475222826004","0.929792582988739","0.983319520950317","1.06673097610474","1.01706731319427",""
Japan,"JPN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","1.19755268096924","","1.17602252960205","1.0271201133728","1.02831530570984","1.03576946258545","1.13833451271057","1.01037454605103","0.894625246524811","0.976251900196075","0.879353165626526","0.99509197473526","0.948442876338959","1.01914191246033","0.96859735250473","1.05422055721283","0.968189001083374","1.10012650489807","1.03735864162445","1.01969504356384","1.02606689929962","1.01535642147064","1.07391095161438",""
Japan,"JPN","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","88.3597869873047","","88.8888854980469","82.9145736694336","82.5242691040039","82.5242691040039","90.8212585449219","82.6086959838867","77.4038467407227","84.3601913452148","77.7251205444336","81.9905242919922","78.1990509033203","82.9383850097656","80","87.6190490722656","81.4285736083984","87.6190490722656","87.2641525268555","83.4905624389648","85.3773574829102","84.9056625366211","86.7924499511719",""
Japan,"JPN","Government Effectiveness: Estimate","GE.EST","","1.14183568954468","","1.0168479681015","1.15746104717255","1.34332299232483","1.28548622131348","1.5849609375","1.44125950336456","1.45174884796143","1.45010435581207","1.52235090732574","1.46691274642944","1.40798962116241","1.61111164093018","1.80617105960846","1.75416135787964","1.78573799133301","1.57973551750183","1.63468813896179","1.55019092559814","1.54766714572906","1.3627552986145","1.61974680423737",""
Japan,"JPN","Government Effectiveness: Percentile Rank","GE.PER.RNK","","85.792350769043","","82.1621627807617","85.405403137207","89.0547256469727","85.7843170166016","91.7073135375977","88.8349533081055","88.3495178222656","88.5167465209961","90.9090881347656","89.5734634399414","88.6255950927734","93.3649291992188","96.6346130371094","96.1904754638672","95.2380981445313","92.3809509277344","93.8095245361328","92.8571395874023","92.3809509277344","89.0476226806641","96.2264175415039",""
Japan,"JPN","Control of Corruption: Number of Sources","CC.NO.SRC","","7","","7","7","8","8","10","11","11","11","11","11","11","11","11","11","11","11","11","11","10","10","10",""
Japan,"JPN","Control of Corruption: Percentile Rank","CC.PER.RNK","","85.1063842773438","","81.4814834594727","84.1269836425781","85.7142868041992","83.9024353027344","89.2682952880859","85.4368896484375","88.8349533081055","89.4736862182617","91.4285736083984","91.4691925048828","91.9431304931641","92.890998840332","92.3076934814453","91.4285736083984","90.476188659668","90","89.0476226806641","89.0476226806641","90.476188659668","90.9523773193359","90.5660400390625",""
Japan,"JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","4.68","4.75","5.02","5.39","5.25","4.73","4.45","4.19","3.89","4","5.07","5.1","4.55","4.36","4.04","3.59","3.39","3.13","2.82","2.47","2.35","2.81","2.83","2.6","2.649"
Japan,"JPN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.4609756097561","81.0760975609756","81.4163414634146","81.6907317073171","81.76","82.030243902439","81.9551219512195","82.3219512195122","82.5070731707317","82.5875609756098","82.9314634146342","82.8426829268293","82.5912195121951","83.0960975609756","83.3319512195122","83.5878048780488","83.7939024390244","83.9848780487805","84.099756097561","84.2109756097561","84.3563414634146","84.56","84.4456097560976","83.9963414634146",""
Japan,"JPN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","",""
Denmark,"DNK","Population, female","SP.POP.TOTL.FE.IN","2692173","2700153","2708914","2716612","2723159","2729661","2736640","2744985","2756409","2771809","2785879","2797441","2808185","2817935","2828795","2842283","2861483","2882835","2900427","2913918","2923497","2931257","2943337","2966194",""
Denmark,"DNK","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.5876477061213","50.5682917170272","50.5509119249776","50.532870693404","50.5170434487724","50.5069811466386","50.4967981056278","50.4846035005636","50.4703888262945","50.4550542083405","50.4405358085079","50.4253853779845","50.4110641002465","50.3961196645075","50.3798584452442","50.3640552693644","50.3473530926437","50.3287361151681","50.3111402538205","50.295143519172","50.2800956127786","50.266743178991","50.2556096094455","50.2486033856709",""
Denmark,"DNK","Population, male","SP.POP.TOTL.MA.IN","2629626","2639463","2649869","2659320","2667415","2674861","2682791","2692287","2705030","2721812","2737217","2750241","2762387","2773637","2786137","2801192","2821999","2845175","2864553","2879718","2890926","2900148","2913397","2936844",""
Denmark,"DNK","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.4123522938787","49.4317082829728","49.4490880750224","49.4671478984594","49.4829565512276","49.493000388139","49.503183499552","49.5153964994364","49.5296294228065","49.5449457916595","49.5594822862842","49.5745966067533","49.5889358997535","49.6038803354925","49.6201415547558","49.6359447306356","49.6526292948884","49.6712638848319","49.6888597461796","49.704856480828","49.7199216408627","49.7332739865021","49.7444074721911","49.7514136145948",""
Denmark,"DNK","Population, total","SP.POP.TOTL","5321799","5339616","5358783","5375931","5390574","5404523","5419432","5437272","5461438","5493621","5523095","5547683","5570572","5591572","5614932","5643475","5683483","5728010","5764980","5793636","5814422","5831404","5856733","5903037",""
Denmark,"DNK","Net migration","SM.POP.NETM","13391","12536","11934","11518","11337","11366","11693","12217","13067","14111","15469","17037","18519","19732","20779","21670","22368","22859","23188","23337","23305","23076","22746","19999","19999"
Denmark,"DNK","Population growth (annual %)","SP.POP.GROW","0.330886246186545","0.334233618829261","0.358315678955486","0.319487125340996","0.272010444031566","0.258432282052875","0.275481733409308","0.328645158919929","0.443466054321374","0.587547590258978","0.535079062079429","0.444197154509531","0.411737855195019","0.376272242619955","0.416901360752097","0.507053283010163","0.706423849687002","0.780392644135167","0.643350903737356","0.495838925879129","0.358130915892652","0.291641177476633","0.433414489409722","0.787502464739957",""
Denmark,"DNK","Urban population","SP.URB.TOTL","4528106","4544013","4563004","4582981","4601394","4624434","4652908","4681382","4712839","4751268","4785983","4815111","4844002","4872608","4901386","4932961","4974525","5020143","5059173","5091100","5116342","5138400","5167981","5216337",""
Denmark,"DNK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","85.086","85.1","85.15","85.25","85.36","85.566","85.856","86.098","86.293","86.487","86.654","86.795","86.957","87.142","87.292","87.41","87.526","87.642","87.757","87.874","87.994","88.116","88.24","88.367",""
Denmark,"DNK","Rural population","SP.RUR.TOTL","793693","795603","795779","792950","789180","780089","766524","755890","748599","742353","737112","732572","726570","718964","713546","710514","708958","707867","705807","702536","698080","693004","688752","686700",""
Denmark,"DNK","Rural population (% of total population)","SP.RUR.TOTL.ZS","14.914","14.9","14.85","14.75","14.64","14.434","14.144","13.902","13.707","13.513","13.346","13.205","13.043","12.858","12.708","12.59","12.474","12.358","12.243","12.126","12.006","11.884","11.76","11.633",""
Denmark,"DNK","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","18.2900508171841","18.4743350768773","18.6105354504133","18.698720154714","18.7422436070273","18.7353593867773","18.6826640300755","18.6085052129821","18.5012852841805","18.3634331264489","18.1974890942688","18.0032566192358","17.7981734629169","17.5762206457661","17.3486007934213","17.1284909132175","16.9219182936477","16.7541082595902","16.6289295920396","16.5122307682437","16.3894926704806","16.2688363392114","16.1651541305828","16.0597246484197",""
Denmark,"DNK","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","66.8271817234082","66.6872602705099","66.5678496202536","66.4706061709741","66.3841518951218","66.3107187292382","66.2451799818351","66.1765879310489","66.0713444952134","65.9019552220335","65.6849457843839","65.4207280202297","65.1101162550466","64.8155106281343","64.6004286462552","64.4511762137204","64.3283502964883","64.2065501203202","64.0707289310823","63.9327769883777","63.8079424722191","63.6842452186807","63.5661192942108","63.4533248819353",""
Denmark,"DNK","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","14.8827674594077","14.8384046526128","14.8216149293331","14.8306736743118","14.8736044978509","14.9539218839845","15.0721559880894","15.214906855969","15.4273702206061","15.7346116515176","16.1175651213473","16.5760153605345","17.0917102820365","17.6082687260995","18.0509705603235","18.420332873062","18.749731409864","19.0393416200897","19.3003414768781","19.5549922433786","19.8025648573003","20.0469184421079","20.2687265752065","20.4869504696451",""
Denmark,"DNK","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","12.4","12.6","12.2","11.9","12","12","11.9","12","11.7","11.8","11.4","11.4","10.6","10.4","10","10.1","10.2","10.8","10.6","10.6","10.5","10.4","10.8","9.9",""
Denmark,"DNK","GDP (current US$)","NY.GDP.MKTP.CD","177965188354.692","164158739097.623","164791442543.375","178635163717.431","218096033517.009","251373002954.382","264467336457.17","282884947702.966","319423424509.066","353361038818.383","321241303699.006","321995279401.502","344003137611.271","327148943812.137","343584391647.927","352993631617.708","302673070846.857","313115929314.339","332121063806.391","356841216410.068","346498737961.635","354762748338.661","405687998852.691","400167196948.707",""
Denmark,"DNK","GDP per capita (current US$)","NY.GDP.PCAP.CD","33440.7948054204","30743.5476816354","30751.654348268","33228.6935448819","40458.7773986609","46511.5983324305","48799.8256011275","52026.9995142723","58487.0549677696","64322.0635020842","58163.2768762815","58041.3984363385","61753.647131977","58507.5080517852","61191.1937042028","62548.9847332908","53254.8563700916","54663.9983719195","57610.0981801135","61591.9288698958","59592.9806886454","60836.5924121638","69268.6517983134","67790.0539923276",""
Denmark,"DNK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","7.93115997314453","8.08434009552002","8.21545028686523","8.2130298614502","8.12193012237549","8.2076301574707","8.08557033538818","7.72990989685059","7.61560010910034","7.47604990005493","8.44888019561768","8.55955028533936","8.48486042022705","7.23782014846802","8.49442958831787","7.634850025177","7.01000022888184","7.69106006622314","7.11585998535156","7.29690980911255","7.25505018234253","7.38911008834839","5.92999982833862","",""
Denmark,"DNK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Denmark,"DNK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","8.1","8.45","8.7","8.9","9.01","9.09","9.17","9.33","9.51","10.67","10.61","10.41","10.52","10.33","10.31","10.34","10.25","10.1","10.1","10.15","10.56","10.82","9.5",""
Denmark,"DNK","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","5.7","5.6","5.5","5.4","5.2","5","4.8","4.6","4.5","4.3","4.2","4.1","4.1","4.1","4.1","4.1","4.1","4","4","3.9","3.8","3.7","3.6","3.5",""
Denmark,"DNK","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","10.6596472358313","9.85127020370004","10.1227088314642","10.0149536889517","10.9884401920834","9.94122885590458","9.26331394138722","10.6917586613287","9.77973200464786","9.12471027761107","8.67875710991754","8.67475665065938","7.73672793386388","6.83460751287831","7.11686267972613","6.34715312817014","5.93032476740055","6.16973434054759","5.75613445319845","5.71891295897775","5.10738642637222","4.69123730751634","","",""
Denmark,"DNK","Population density (people per sq. km of land area)","EN.POP.DNST","133.044975","133.4904","133.969575","134.398275","134.76435","135.113075","135.4858","135.9318","136.53595","137.340525","138.077375","138.692075","139.2643","139.7893","140.3733","141.086875","142.087075","143.20025","144.1245","144.8409","145.36055","145.7851","146.418325","",""
Denmark,"DNK","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","37.4301675977654","37.4301675977654","","37.9888268156425","37.9888268156425","37.9888268156425","36.8715083798883","36.8715083798883","37.9888268156425","37.9888268156425","37.9888268156425","37.9888268156425","39.1061452513966","39.1061452513966","39.1061452513966","39.1061452513966","37.4301675977654","37.4301675977654","37.4301675977654","37.4301675977654","39.1061452513966","39.6648044692737","39.6648044692737","43.5754189944134","43.5754189944134"
Denmark,"DNK","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","46.54361887174","46.8549907818272","46.6781183365024","46.7573950967051","46.4556093486005","46.6338677376164","46.8229828069989","47.021798207297","46.9449556936945","46.7904656509211","47.0671259057597","47.0692357863631","47.1718973513489","47.3496848942137","47.556090530706","47.1811444774711","46.8814629179613","47.2881544469001","47.2580149295592","47.1231705771383","47.032615700416","47.0916885384704","46.948695461593","47.3956592517044","47.2948109055597"
Denmark,"DNK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","97.5124359130859","","99.0049743652344","99.5024871826172","100","100","100","97.1153869628906","99.038459777832","97.6303329467773","97.6303329467773","97.1830978393555","99.06103515625","99.530517578125","97.0443344116211","97.5369491577148","99.014778137207","97.0443344116211","97.5728149414063","98.5507278442383","97.5845413208008","98.5507278442383","98.0676345825195",""
Denmark,"DNK","Voice and Accountability: Estimate","VA.EST","","1.53596532344818","","1.53286790847778","1.60145223140717","1.80099177360535","1.73960888385773","1.57163619995117","1.47770440578461","1.53830599784851","1.53825998306274","1.54195690155029","1.55170702934265","1.67411422729492","1.66627061367035","1.52460658550262","1.55284702777863","1.5414125919342","1.51776885986328","1.57350194454193","1.54312837123871","1.51466250419617","1.545294880867","1.58586609363556",""
Denmark,"DNK","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","1.5010689496994","","1.5242440700531","1.20381569862366","1.08433735370636","1.07349538803101","1.0467928647995","1.1181892156601","1.06538677215576","1.00118267536163","1.04096102714539","1.10029304027557","0.914910674095154","0.959233462810516","0.951779723167419","0.887059271335602","0.852912425994873","0.854936242103577","0.931788921356201","0.967484951019287","0.920160233974457","0.928524494171143","0.86500883102417",""
Denmark,"DNK","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","95.7671966552734","","96.8253936767578","93.9698486328125","83.980583190918","85.4368896484375","85.0241546630859","91.3043441772461","86.0576934814453","85.3080596923828","86.2559204101563","87.2037887573242","75.8293838500977","80.0947875976563","78.5714263916016","76.6666641235352","75.2380981445313","75.2380981445313","79.7169799804688","81.1320724487305","78.301887512207","80.1886825561523","77.3584899902344",""
Denmark,"DNK","Government Effectiveness: Estimate","GE.EST","","1.89654886722565","","2.0240433216095","2.08797860145569","2.28722190856934","2.11490678787231","2.22395443916321","2.34719085693359","2.2413592338562","2.22860789299011","2.10007047653198","2.10107469558716","1.98699104785919","1.94368696212769","1.78538334369659","1.79531025886536","1.82173657417297","1.74644601345062","1.81058418750763","1.87338101863861","1.84041404724121","1.96179676055908","1.9906097650528",""
Denmark,"DNK","Government Effectiveness: Percentile Rank","GE.PER.RNK","","97.2677612304688","","99.4594573974609","99.4594573974609","100","99.5098037719727","99.5121917724609","99.5145645141602","99.5145645141602","99.5215301513672","99.0430603027344","99.052131652832","99.052131652832","99.052131652832","96.1538467407227","96.6666641235352","98.0952377319336","95.7142868041992","96.6666641235352","98.5714263916016","97.6190490722656","98.5714263916016","98.5849075317383",""
Denmark,"DNK","Control of Corruption: Number of Sources","CC.NO.SRC","","6","","6","6","7","7","8","8","8","9","10","10","11","11","11","11","10","10","10","10","10","10","10",""
Denmark,"DNK","Control of Corruption: Percentile Rank","CC.PER.RNK","","99.4680862426758","","99.4709014892578","99.4709014892578","99.5073928833008","99.0243911743164","100","100","100","100","100","100","100","100","100","98.5714263916016","99.523811340332","99.0476226806641","99.523811340332","99.523811340332","100","100","100",""
Denmark,"DNK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","5.14","4.48","4.16","4.27","5.4","5.2","4.83","3.9","3.8","3.68","6.41","7.75","7.77","7.8","7.38","6.93","6.28","5.99","5.83","5.13","5.02","5.64","5.04","4.43","4.832"
Denmark,"DNK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.3414634146341","76.5926829268293","76.7926829268293","76.8951219512195","77.1439024390244","77.4926829268293","77.8439024390244","78.0951219512195","78.1951219512195","78.4463414634146","78.5975609756098","79.1","79.8","80.0512195121951","80.3","80.7","80.7024390243902","80.8536585365854","81.1024390243903","80.9536585365854","81.4512195121951","81.6024390243903","81.4048780487805","81.3048780487805",""
Denmark,"DNK","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","12.1","12.3","12.4","",""
Tuvalu,"TUV","Population, female","SP.POP.TOTL.FE.IN","4885","4869","4845","4822","4835","4878","4922","4965","5006","5045","5093","5146","5202","5260","5280","5272","5261","5244","5230","5252","5301","5367","5449","5513",""
Tuvalu,"TUV","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6742738589212","50.5187798298402","50.3585905830995","50.1821209282964","50.0103434009102","49.8212644265141","49.6569814366424","49.5014955134596","49.3250566558282","49.1140965732087","48.9335126825519","48.7772511848341","48.6168224299065","48.4613967201032","48.3605055871039","48.3714102211212","48.3681162085134","48.3228897899005","48.3007018840044","48.3387022549471","48.3844468784228","48.4867648387388","48.6344162799","48.73585572843",""
Tuvalu,"TUV","Population, male","SP.POP.TOTL.MA.IN","4755","4769","4777","4787","4833","4914","4991","5066","5143","5227","5314","5404","5498","5595","5638","5627","5617","5609","5598","5613","5654","5702","5755","5799",""
Tuvalu,"TUV","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.3257261410788","49.4812201701598","49.6518033468454","49.8178790717036","49.9896565990898","50.1889490348279","50.3531073446328","50.5084745762712","50.6749433441718","50.8859034267913","51.0568793235972","51.2227488151659","51.3831775700935","51.5478164731896","51.6394944128961","51.6285897788788","51.641077502988","51.6863251013638","51.6992981159956","51.6612977450529","51.6064257028112","51.5132351612612","51.3655837201","51.26414427157",""
Tuvalu,"TUV","Population, total","SP.POP.TOTL","9640","9638","9621","9609","9668","9791","9912","10030","10149","10272","10408","10550","10700","10854","10918","10899","10877","10852","10828","10865","10956","11069","11204","11312",""
Tuvalu,"TUV","Net migration","SM.POP.NETM","-163","-161","-162","-146","-14","-12","-10","-14","-6","-1","9","17","26","8","-150","-152","-159","-170","-155","-57","-57","-15","-15","-60","-60"
Tuvalu,"TUV","Population growth (annual %)","SP.POP.GROW","0.0622600414425255","-0.0207490404313245","-0.176540883901345","-0.124805008399676","0.61213035461059","1.26421335306978","1.2282547954907","1.18344576470028","1.17945764928369","1.20465684809241","1.31529942625988","1.35511187118714","1.4117881545785","1.42899341733525","0.587912771835275","-0.174176145239123","-0.202057379546141","-0.230107331502793","-0.221402304463059","0.341124195633829","0.834063769243882","1.02611570026552","1.21224489943751","0.959325175635466",""
Tuvalu,"TUV","Urban population","SP.URB.TOTL","4397","4435","4467","4501","4607","4766","4926","5087","5251","5420","5598","5781","5971","6167","6312","6407","6497","6581","6662","6778","6926","7086","7259","7412",""
Tuvalu,"TUV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.607","46.018","46.429","46.841","47.656","48.678","49.699","50.721","51.743","52.765","53.782","54.796","55.807","56.815","57.814","58.786","59.73","60.645","61.53","62.387","63.215","64.014","64.785","65.527",""
Tuvalu,"TUV","Rural population","SP.RUR.TOTL","5243","5203","5154","5108","5061","5025","4986","4943","4898","4852","4810","4769","4729","4687","4606","4492","4380","4271","4166","4087","4030","3983","3945","3900",""
Tuvalu,"TUV","Rural population (% of total population)","SP.RUR.TOTL.ZS","54.393","53.982","53.571","53.159","52.344","51.322","50.301","49.279","48.257","47.235","46.218","45.204","44.193","43.185","42.186","41.214","40.27","39.355","38.47","37.613","36.785","35.986","35.215","34.473",""
Tuvalu,"TUV","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","36.5074425600332","36.2160199211455","36.0234890609572","35.9558747008013","35.7190877592181","35.2448552315784","34.7288776796974","34.1807487164149","33.6289289585181","33.1580996884735","32.7600288253663","32.4659936489881","32.3022288678099","32.2262656041273","32.0708921047811","31.8010826681347","31.6263675645858","31.5149281238481","31.4754098360656","31.491026231017","31.5397955458196","31.606287830879","31.6329718391574","31.6934093621536",""
Tuvalu,"TUV","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","57.3984751828225","57.7765096493048","58.1458192589513","58.3619523363513","58.6337074003206","59.0818567124547","59.5359394703657","60.041872289517","60.6217361316386","61.2003504672897","61.7247177516214","62.1356462391583","62.3942806410915","62.4902114330462","62.5893020699762","62.7764015047252","62.8941803806197","63.0114264651677","63.0062341260679","62.8393925448688","62.6369112814896","62.399494082573","62.1457580220467","61.8750828802546",""
Tuvalu,"TUV","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","6.09408225714434","6.0074704295497","5.83069168009146","5.68217296284733","5.64720484046129","5.67328805596691","5.73518284993695","5.77737899406809","5.74933490984334","5.64154984423676","5.51525342301225","5.39836011185364","5.30349049109855","5.28352296282648","5.33980582524272","5.4225158271401","5.47945205479452","5.47364541098415","5.51835603786654","5.66958122411413","5.82329317269076","5.99421808654802","6.22127013879591","6.43150775759183",""
Tuvalu,"TUV","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","26.624","25.783","25.1","24.478","23.822","23.277","23.043","23.372","22.58","22.306","22.186","22.32","22.512","22.741","22.296","22.265","22.359","22.659","22.999","23.508","23.619","23.632","23.484","23.318",""
Tuvalu,"TUV","GDP (current US$)","NY.GDP.MKTP.CD","13687141.1058778","15073975.5349377","13964732.327114","16842672.5952874","19456338.0318228","22798274.9795551","22909979.8163078","24096875.4635825","28450168.692765","31874434.857882","28076983.9703819","32105408.4771121","39196957.4908996","39345579.4723758","38615890.6320745","38760982.6540096","36811936.0824587","41629064.2232388","45276595.3533146","48015259.8751356","54123198.5662913","51746594.3148543","60196405.7138393","59065979.0227679",""
Tuvalu,"TUV","GDP per capita (current US$)","NY.GDP.PCAP.CD","1419.82791554749","1564.01489260611","1451.48449507474","1752.80181031194","2012.4470450789","2328.49300169085","2311.33775386479","2402.48010604013","2803.24846711646","3103.04077666296","2697.63489338796","3043.16668029498","3663.26705522426","3624.98428896036","3536.90150504438","3556.37972786582","3384.38320147639","3836.07300251003","4181.43658600984","4419.25999771152","4940.05098268449","4674.91140255256","5372.76023865042","5221.53279904243",""
Tuvalu,"TUV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,"TUV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,"TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","22.37474632","18.47802734","12.42768574","14.38950729","9.88583279","10.56283283","12.27132893","10.51983929","10.1193676","12.26670933","15.65082836","14.10340405","13.5962553","14.3384304","14.6935215","13.52732944","18.61886597","24.28305244","18.64067841","22.41327286","18.86140633","19.96582222","",""
Tuvalu,"TUV","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","43.8","42.5","41.5","40.6","39.8","38.9","37.9","36.8","35.5","34.1","32.7","31.3","30.1","28.9","27.8","26.8","25.9","25.1","24.2","23.3","22.5","21.7","21","20.4",""
Tuvalu,"TUV","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.788381742738589","0.819672131147541","1.0289990645463","0.947028827141222","0.879189077368639","0.86814421407415","0.857546408393866","1.09670987038883","1.30062075081289","0.924844236760125","1.0184473481937","0.909952606635071","0.953271028037383","0.902892942693938","0.796849239787507","0.779888063125057","0.707915785602648","0.691116844821231","0.711119320280754","0.809940174873447","0.812340270171595","0.596259824735748","","",""
